feedback_id,run_id,timestamp,agent_id,user_feedback,feedback_score,feedback_comment
feedback_001254,run_001489_ed441a4b,2026-04-12T08:19:59.771687+00:00,agent_powerbi_optimiser,neutral,3,Response was acceptable but needed light refinement.
feedback_001255,run_001490_bdea6c61,2026-04-12T08:36:21.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_001256,run_001491_c49a641f,2026-04-12T08:40:57.771687+00:00,agent_powerbi_optimiser,positive,4,Response was useful and aligned with the request.
feedback_001257,run_001492_6c3adedf,2026-04-12T09:22:19.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_001258,run_001493_511940d0,2026-04-12T09:23:01.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_001259,run_001494_6d3af02a,2026-04-12T10:19:40.771687+00:00,agent_powerbi_optimiser,negative,1,Response missed key context and needed rework.
feedback_001260,run_001495_3dfeba2f,2026-04-12T12:06:59.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_001261,run_001496_7a808328,2026-04-12T14:15:15.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_001262,run_001497_bff535ba,2026-04-12T16:30:44.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_001263,run_001498_76f6394e,2026-04-12T17:09:20.771687+00:00,agent_invoice_dispute,negative,2,Response missed key context and needed rework.
feedback_001264,run_001499_7ef25d8b,2026-04-12T17:16:31.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_001265,run_001500_5fc0cfa0,2026-04-12T20:49:17.771687+00:00,agent_hr_policy,positive,4,Output was easy to validate and ready for review.
feedback_001266,run_001502_c8429bba,2026-04-12T22:45:30.771687+00:00,agent_powerbi_optimiser,neutral,3,Output was partially useful for the reviewer.
feedback_001267,run_001503_6006992d,2026-04-12T23:03:39.771687+00:00,agent_hr_policy,positive,4,Response was useful and aligned with the request.
feedback_001268,run_001504_55813666,2026-04-12T23:18:41.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_001269,run_001505_0317d07b,2026-04-13T00:42:46.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_001270,run_001506_70f9d3aa,2026-04-13T00:44:56.771687+00:00,agent_powerbi_optimiser,positive,4,Response was useful and aligned with the request.
feedback_001271,run_001509_9a32b6f6,2026-04-13T02:55:05.771687+00:00,agent_hr_policy,neutral,3,Response was acceptable but needed light refinement.
feedback_001272,run_001510_f2aaad41,2026-04-13T03:10:33.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_001273,run_001511_22d62cbc,2026-04-13T05:34:26.771687+00:00,agent_hr_policy,neutral,3,Agent completed the task with some manual follow-up.
feedback_001274,run_001512_9eac571e,2026-04-13T06:00:25.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_001275,run_001514_8007e146,2026-04-13T09:45:49.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_001276,run_001515_82bff525,2026-04-13T10:00:43.771687+00:00,agent_hr_policy,positive,4,Response was useful and aligned with the request.
feedback_001277,run_001516_5921194e,2026-04-13T10:13:55.771687+00:00,agent_invoice_dispute,negative,1,Agent output was not sufficient for the task.
feedback_001278,run_001517_b3cfe5c9,2026-04-13T10:20:28.771687+00:00,agent_invoice_dispute,neutral,4,Response was acceptable but needed light refinement.
feedback_001279,run_001518_6b94859f,2026-04-13T11:24:00.771687+00:00,agent_hr_policy,neutral,4,Output was partially useful for the reviewer.
feedback_001280,run_001519_77d5c88f,2026-04-13T11:29:43.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_001281,run_001520_a7743339,2026-04-13T13:54:22.771687+00:00,agent_hr_policy,neutral,4,Output was partially useful for the reviewer.
feedback_001282,run_001521_9e63f118,2026-04-13T14:12:55.771687+00:00,agent_invoice_dispute,negative,2,Agent output was not sufficient for the task.
feedback_001283,run_001522_1b09ce97,2026-04-13T15:30:08.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_001284,run_001523_a68c5922,2026-04-13T16:19:12.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_001285,run_001526_adaa808d,2026-04-13T19:51:49.771687+00:00,agent_invoice_dispute,neutral,4,Agent completed the task with some manual follow-up.
feedback_001286,run_001527_a559a59a,2026-04-13T20:27:35.771687+00:00,agent_invoice_dispute,neutral,4,Agent completed the task with some manual follow-up.
feedback_001287,run_001528_22813a07,2026-04-13T22:12:41.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_001288,run_001529_06855b6f,2026-04-13T23:27:43.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_001289,run_001530_ad505162,2026-04-14T00:17:02.771687+00:00,agent_hr_policy,negative,1,Agent output was not sufficient for the task.
feedback_001290,run_001531_2dd77cc5,2026-04-14T01:31:28.771687+00:00,agent_hr_policy,neutral,4,Output was partially useful for the reviewer.
feedback_001291,run_001533_59410916,2026-04-14T03:43:29.771687+00:00,agent_hr_policy,positive,4,Response was useful and aligned with the request.
feedback_001292,run_001534_01027cce,2026-04-14T06:02:57.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_001293,run_001535_1c6d940c,2026-04-14T10:50:54.771687+00:00,agent_powerbi_optimiser,neutral,3,Response was acceptable but needed light refinement.
feedback_001294,run_001536_9770a2b3,2026-04-14T11:34:18.771687+00:00,agent_powerbi_optimiser,negative,1,Reviewer could not rely on the generated answer.
feedback_001295,run_001537_6a8643cc,2026-04-14T12:09:03.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_001296,run_001538_6e40c3e6,2026-04-14T13:25:37.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_001297,run_001539_c49c82ae,2026-04-14T14:48:56.771687+00:00,agent_hr_policy,negative,1,Response missed key context and needed rework.
feedback_001298,run_001540_e0f2f35d,2026-04-14T18:14:26.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_001299,run_001541_a337abe8,2026-04-14T20:34:55.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_001300,run_001542_5d5cef03,2026-04-14T20:59:00.771687+00:00,agent_powerbi_optimiser,neutral,3,Response was acceptable but needed light refinement.
feedback_001301,run_001544_6e982ec4,2026-04-15T00:17:35.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_001302,run_001548_73fb9dce,2026-04-15T02:08:53.771687+00:00,agent_invoice_dispute,neutral,3,Output was partially useful for the reviewer.
feedback_001303,run_001549_bd3f4ccc,2026-04-15T02:52:06.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_001304,run_001550_276b2d92,2026-04-15T04:09:55.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_001305,run_001551_67b56f7b,2026-04-15T04:31:44.771687+00:00,agent_hr_policy,neutral,3,Agent completed the task with some manual follow-up.
feedback_001306,run_001553_17a56cf7,2026-04-15T05:17:04.771687+00:00,agent_invoice_dispute,negative,2,Response missed key context and needed rework.
feedback_001307,run_001554_63e95b22,2026-04-15T06:01:52.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_001308,run_001555_7d663cfc,2026-04-15T07:32:20.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_001309,run_001556_3ca46ffa,2026-04-15T07:48:51.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_001310,run_001557_42fecbce,2026-04-15T08:01:13.771687+00:00,agent_invoice_dispute,negative,1,Reviewer could not rely on the generated answer.
feedback_001311,run_001558_9f3681a0,2026-04-15T08:50:59.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_001312,run_001559_dc0d3ccc,2026-04-15T10:43:55.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_001313,run_001560_fb7ec2d2,2026-04-15T11:33:06.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_001314,run_001561_1c2163d9,2026-04-15T13:40:09.771687+00:00,agent_invoice_dispute,neutral,3,Output was partially useful for the reviewer.
feedback_001315,run_001562_e0bd4596,2026-04-15T15:36:01.771687+00:00,agent_hr_policy,negative,1,Reviewer could not rely on the generated answer.
feedback_001316,run_001563_d2e27c05,2026-04-15T15:40:58.771687+00:00,agent_invoice_dispute,neutral,4,Agent completed the task with some manual follow-up.
feedback_001317,run_001564_ef744eab,2026-04-15T16:32:27.771687+00:00,agent_invoice_dispute,negative,2,Reviewer could not rely on the generated answer.
feedback_001318,run_001567_67c47d0a,2026-04-15T22:44:04.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_001319,run_001568_09c645e2,2026-04-16T00:59:46.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_001320,run_001570_170089ed,2026-04-16T03:00:19.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_001321,run_001571_b71c4ad7,2026-04-16T03:07:26.771687+00:00,agent_invoice_dispute,negative,1,Response missed key context and needed rework.
feedback_001322,run_001572_2232cb9a,2026-04-16T04:32:01.771687+00:00,agent_hr_policy,negative,1,Response missed key context and needed rework.
feedback_001323,run_001573_504456a9,2026-04-16T04:59:53.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_001324,run_001575_9bdc00d1,2026-04-16T07:33:00.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_001325,run_001576_5eb4c586,2026-04-16T09:36:13.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_001326,run_001577_76befb02,2026-04-16T10:39:27.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_001327,run_001578_b85a030c,2026-04-16T14:00:09.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_001328,run_001579_d36590fb,2026-04-16T15:43:25.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_001329,run_001580_15a6419d,2026-04-16T15:57:25.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_001330,run_001581_7eb71d69,2026-04-16T16:56:37.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_001331,run_001582_082b3fa1,2026-04-16T18:31:38.771687+00:00,agent_invoice_dispute,negative,1,Reviewer could not rely on the generated answer.
feedback_001332,run_001583_4cb0e5dc,2026-04-16T19:03:00.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_001333,run_001584_3cfc5005,2026-04-16T20:14:16.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_001334,run_001585_be7d9923,2026-04-16T20:27:18.771687+00:00,agent_invoice_dispute,negative,2,Agent output was not sufficient for the task.
feedback_001335,run_001586_1a32a0c1,2026-04-16T21:33:28.771687+00:00,agent_invoice_dispute,neutral,3,Response was acceptable but needed light refinement.
feedback_001336,run_001588_ba887466,2026-04-17T04:40:07.771687+00:00,agent_hr_policy,negative,1,Response missed key context and needed rework.
feedback_001337,run_001590_6b98757a,2026-04-17T07:19:43.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_001338,run_001592_541e526a,2026-04-17T08:27:50.771687+00:00,agent_hr_policy,negative,1,Reviewer could not rely on the generated answer.
feedback_001339,run_001593_5d244150,2026-04-17T09:00:16.771687+00:00,agent_invoice_dispute,neutral,3,Response was acceptable but needed light refinement.
feedback_001340,run_001594_f84d0e24,2026-04-17T09:44:51.771687+00:00,agent_powerbi_optimiser,negative,2,Reviewer could not rely on the generated answer.
feedback_001341,run_001595_0d0811e3,2026-04-17T10:05:30.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_001342,run_001596_44ebd043,2026-04-17T11:10:26.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_001343,run_001597_0fff38bb,2026-04-17T11:46:39.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_001344,run_001598_be412600,2026-04-17T12:58:41.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_001345,run_001599_af9577ac,2026-04-17T15:20:22.771687+00:00,agent_hr_policy,negative,1,Agent output was not sufficient for the task.
feedback_001346,run_001601_6d7d6aac,2026-04-17T16:05:08.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_001347,run_001602_a5b0bfb4,2026-04-17T16:30:45.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_001348,run_001603_dd987907,2026-04-17T17:39:41.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_001349,run_001605_faf5bcf9,2026-04-17T19:07:23.771687+00:00,agent_hr_policy,neutral,3,Output was partially useful for the reviewer.
feedback_001350,run_001606_163e11e8,2026-04-17T19:44:41.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_001351,run_001607_b44b0468,2026-04-17T20:13:38.771687+00:00,agent_hr_policy,negative,1,Response missed key context and needed rework.
feedback_001352,run_001608_a5b42cf4,2026-04-17T20:48:14.771687+00:00,agent_hr_policy,neutral,4,Output was partially useful for the reviewer.
feedback_001353,run_001609_755b8859,2026-04-17T21:53:31.771687+00:00,agent_invoice_dispute,negative,1,Response missed key context and needed rework.
feedback_001354,run_001610_30d9f091,2026-04-17T21:58:23.771687+00:00,agent_powerbi_optimiser,neutral,3,Agent completed the task with some manual follow-up.
feedback_001355,run_001611_70ec8dd7,2026-04-17T22:55:43.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_001356,run_001612_239ed91e,2026-04-17T23:02:41.771687+00:00,agent_invoice_dispute,negative,2,Reviewer could not rely on the generated answer.
feedback_001357,run_001613_ec36d145,2026-04-17T23:24:55.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_001358,run_001614_a85ebb38,2026-04-18T01:20:00.771687+00:00,agent_invoice_dispute,neutral,3,Output was partially useful for the reviewer.
feedback_001359,run_001616_4b2ed8ff,2026-04-18T01:29:18.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_001360,run_001617_4206aedf,2026-04-18T02:32:41.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_001361,run_001618_83d93166,2026-04-18T04:52:19.771687+00:00,agent_powerbi_optimiser,neutral,3,Response was acceptable but needed light refinement.
feedback_001362,run_001619_3ff8e7b5,2026-04-18T05:48:27.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_001363,run_001620_6ef0ddff,2026-04-18T06:00:34.771687+00:00,agent_hr_policy,negative,2,Agent output was not sufficient for the task.
feedback_001364,run_001621_ba27b542,2026-04-18T06:24:51.771687+00:00,agent_hr_policy,positive,4,Output was easy to validate and ready for review.
feedback_001365,run_001623_8b0f696e,2026-04-18T08:06:24.771687+00:00,agent_powerbi_optimiser,neutral,3,Agent completed the task with some manual follow-up.
feedback_001366,run_001624_707fd247,2026-04-18T08:26:43.771687+00:00,agent_invoice_dispute,neutral,4,Response was acceptable but needed light refinement.
feedback_001367,run_001625_2cffb5d8,2026-04-18T10:16:06.771687+00:00,agent_invoice_dispute,negative,2,Agent output was not sufficient for the task.
feedback_001368,run_001626_d8018e45,2026-04-18T11:51:35.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_001369,run_001627_a400deb1,2026-04-18T12:04:13.771687+00:00,agent_hr_policy,neutral,3,Agent completed the task with some manual follow-up.
feedback_001370,run_001629_959705d4,2026-04-18T13:37:34.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_001371,run_001632_d61bb1df,2026-04-18T16:45:29.771687+00:00,agent_invoice_dispute,neutral,3,Response was acceptable but needed light refinement.
feedback_001372,run_001633_ebaceb4c,2026-04-18T17:14:08.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_001373,run_001634_26a60021,2026-04-18T18:22:10.771687+00:00,agent_hr_policy,positive,4,Output was easy to validate and ready for review.
feedback_001374,run_001635_153986a0,2026-04-18T18:46:33.771687+00:00,agent_powerbi_optimiser,negative,1,Reviewer could not rely on the generated answer.
feedback_001375,run_001636_925074fa,2026-04-18T22:47:14.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_001376,run_001637_fc4f1fba,2026-04-19T00:17:05.771687+00:00,agent_hr_policy,neutral,4,Agent completed the task with some manual follow-up.
feedback_001377,run_001638_dc82e608,2026-04-19T01:40:12.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_001378,run_001639_ce387099,2026-04-19T03:02:30.771687+00:00,agent_powerbi_optimiser,negative,2,Reviewer could not rely on the generated answer.
feedback_001379,run_001640_046e5d13,2026-04-19T03:32:54.771687+00:00,agent_hr_policy,neutral,3,Output was partially useful for the reviewer.
feedback_001380,run_001641_afbb05f2,2026-04-19T03:55:31.771687+00:00,agent_hr_policy,positive,4,Output was easy to validate and ready for review.
feedback_001381,run_001643_a4824ed4,2026-04-19T04:28:01.771687+00:00,agent_invoice_dispute,neutral,4,Agent completed the task with some manual follow-up.
feedback_001382,run_001644_b702ffc7,2026-04-19T05:55:45.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_001383,run_001645_2d3cdf5e,2026-04-19T07:38:10.771687+00:00,agent_powerbi_optimiser,neutral,4,Response was acceptable but needed light refinement.
feedback_001384,run_001646_ab0e2c0e,2026-04-19T08:09:57.771687+00:00,agent_powerbi_optimiser,positive,4,Output was easy to validate and ready for review.
feedback_001385,run_001647_4128d7aa,2026-04-19T08:54:52.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_001386,run_001648_7cdba305,2026-04-19T09:26:30.771687+00:00,agent_powerbi_optimiser,positive,4,Response was useful and aligned with the request.
feedback_001387,run_001649_ff156ec1,2026-04-19T09:45:27.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_001388,run_001650_11b9fbe7,2026-04-19T10:18:30.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_001389,run_001651_22797a00,2026-04-19T11:12:20.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_001390,run_001652_03623a41,2026-04-19T13:25:04.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_001391,run_001653_87f09388,2026-04-19T14:09:23.771687+00:00,agent_powerbi_optimiser,neutral,3,Output was partially useful for the reviewer.
feedback_001392,run_001654_50234488,2026-04-19T15:04:53.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_001393,run_001655_9707d803,2026-04-19T16:06:00.771687+00:00,agent_powerbi_optimiser,positive,4,Response was useful and aligned with the request.
feedback_001394,run_001656_d5fb748f,2026-04-19T16:36:38.771687+00:00,agent_hr_policy,neutral,3,Output was partially useful for the reviewer.
feedback_001395,run_001657_3a54ae7d,2026-04-19T16:39:32.771687+00:00,agent_hr_policy,positive,4,Agent completed the task with clear supporting detail.
feedback_001396,run_001658_8ad22337,2026-04-19T19:08:15.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_001397,run_001659_db496631,2026-04-19T20:28:19.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_001398,run_001660_1a235b91,2026-04-19T22:26:09.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_001399,run_001661_9ab557db,2026-04-19T22:50:43.771687+00:00,agent_hr_policy,neutral,3,Response was acceptable but needed light refinement.
feedback_001400,run_001662_8439cae8,2026-04-19T23:06:01.771687+00:00,agent_hr_policy,positive,4,Agent completed the task with clear supporting detail.
feedback_001401,run_001664_ab503958,2026-04-20T01:53:22.771687+00:00,agent_hr_policy,negative,1,Agent output was not sufficient for the task.
feedback_001402,run_001665_027a340f,2026-04-20T02:28:23.771687+00:00,agent_invoice_dispute,negative,1,Agent output was not sufficient for the task.
feedback_001403,run_001666_70f6491c,2026-04-20T04:58:24.771687+00:00,agent_powerbi_optimiser,negative,1,Response missed key context and needed rework.
feedback_001404,run_001667_1c507bd8,2026-04-20T08:08:47.771687+00:00,agent_powerbi_optimiser,neutral,3,Response was acceptable but needed light refinement.
feedback_001405,run_001668_ac2af4fb,2026-04-20T08:18:09.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_001406,run_001670_5fd7f01a,2026-04-20T09:30:55.771687+00:00,agent_hr_policy,neutral,3,Agent completed the task with some manual follow-up.
feedback_001407,run_001671_0f1f497d,2026-04-20T10:07:02.771687+00:00,agent_hr_policy,negative,1,Response missed key context and needed rework.
feedback_001408,run_001672_12b5385b,2026-04-20T12:32:42.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_001409,run_001673_018f55a5,2026-04-20T13:10:51.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_001410,run_001674_7c98440b,2026-04-20T15:17:06.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_001411,run_001675_2dea3ebd,2026-04-20T15:37:57.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_001412,run_001678_2319b892,2026-04-20T20:14:57.771687+00:00,agent_powerbi_optimiser,negative,2,Response missed key context and needed rework.
feedback_001413,run_001679_4f1bcdb3,2026-04-20T20:31:19.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_001414,run_001680_0c70c547,2026-04-20T21:02:47.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_001415,run_001681_936c2b8b,2026-04-20T21:43:59.771687+00:00,agent_hr_policy,positive,4,Output was easy to validate and ready for review.
feedback_001416,run_001683_1ce6aeb2,2026-04-20T22:28:00.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_001417,run_001684_138d2af0,2026-04-21T01:56:17.771687+00:00,agent_invoice_dispute,negative,1,Reviewer could not rely on the generated answer.
feedback_001418,run_001685_271b0f25,2026-04-21T04:32:25.771687+00:00,agent_hr_policy,negative,2,Agent output was not sufficient for the task.
feedback_001419,run_001687_874eda2e,2026-04-21T07:13:41.771687+00:00,agent_powerbi_optimiser,neutral,3,Response was acceptable but needed light refinement.
feedback_001420,run_001688_7c6010f9,2026-04-21T07:48:29.771687+00:00,agent_invoice_dispute,negative,1,Response missed key context and needed rework.
feedback_001421,run_001689_7d144f73,2026-04-21T09:11:12.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_001422,run_001690_6e43cbd9,2026-04-21T09:30:00.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_001423,run_001691_11269557,2026-04-21T11:09:08.771687+00:00,agent_invoice_dispute,negative,2,Response missed key context and needed rework.
feedback_001424,run_001692_520ff66a,2026-04-21T12:25:52.771687+00:00,agent_hr_policy,negative,1,Agent output was not sufficient for the task.
feedback_001425,run_001693_544da96a,2026-04-21T13:37:10.771687+00:00,agent_invoice_dispute,neutral,3,Response was acceptable but needed light refinement.
feedback_001426,run_001694_fdd3e036,2026-04-21T15:05:10.771687+00:00,agent_hr_policy,positive,4,Agent completed the task with clear supporting detail.
feedback_001427,run_001695_c118fd2b,2026-04-21T16:38:45.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_001428,run_001698_8eb9c774,2026-04-21T17:55:38.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_001429,run_001699_2e349f79,2026-04-21T18:51:04.771687+00:00,agent_hr_policy,positive,4,Response was useful and aligned with the request.
feedback_001430,run_001700_7e3f63dd,2026-04-21T19:39:00.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_001431,run_001701_e250b470,2026-04-21T19:54:28.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_001432,run_001702_23af27dd,2026-04-21T21:18:51.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_001433,run_001705_13541f37,2026-04-22T00:55:59.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_001434,run_001706_5964ad59,2026-04-22T00:59:00.771687+00:00,agent_powerbi_optimiser,neutral,4,Response was acceptable but needed light refinement.
feedback_001435,run_001707_009a0183,2026-04-22T02:33:29.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_001436,run_001708_98a6c7c8,2026-04-22T02:41:42.771687+00:00,agent_invoice_dispute,neutral,3,Output was partially useful for the reviewer.
feedback_001437,run_001709_4a22daf9,2026-04-22T03:52:35.771687+00:00,agent_powerbi_optimiser,neutral,4,Output was partially useful for the reviewer.
feedback_001438,run_001710_4379cd7e,2026-04-22T05:48:51.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_001439,run_001712_4f5a5592,2026-04-22T06:50:23.771687+00:00,agent_hr_policy,negative,1,Agent output was not sufficient for the task.
feedback_001440,run_001713_eff1f231,2026-04-22T07:05:38.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_001441,run_001714_0016f47e,2026-04-22T07:48:11.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_001442,run_001715_1749d680,2026-04-22T08:11:00.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_001443,run_001716_43874e58,2026-04-22T09:40:23.771687+00:00,agent_powerbi_optimiser,positive,4,Agent completed the task with clear supporting detail.
feedback_001444,run_001717_4a414f34,2026-04-22T13:25:29.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_001445,run_001718_3b49ce78,2026-04-22T15:00:27.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_001446,run_001719_e32ccb52,2026-04-22T15:14:05.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_001447,run_001720_4936c6f4,2026-04-22T15:17:03.771687+00:00,agent_hr_policy,positive,4,Output was easy to validate and ready for review.
feedback_001448,run_001721_b83989ce,2026-04-22T15:28:45.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_001449,run_001722_0f059ac1,2026-04-22T19:13:10.771687+00:00,agent_powerbi_optimiser,negative,2,Agent output was not sufficient for the task.
feedback_001450,run_001723_75733a9d,2026-04-22T19:56:31.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_001451,run_001724_0f89d473,2026-04-22T20:48:27.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_001452,run_001725_ea58059c,2026-04-22T21:36:52.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
